,Unnamed: 0,index,Reference,Distorted,Metric,Metric_val,Mask,Subjective
242,242,128,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31.mp4,niqe,9.7851,True,4.168053059852595
243,243,104,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31.mp4,niqe,8.6027,False,4.168053059852595
244,244,105,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36.mp4,niqe,8.3354,False,2.8878827876980804
245,245,129,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36.mp4,niqe,9.7749,True,2.8878827876980804
246,246,106,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40.mp4,niqe,8.3099,False,1.6238055834388052
247,247,130,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40.mp4,niqe,9.9035,True,1.6238055834388052
248,248,152,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,niqe,5.233,False,1.6720956242526284
249,249,175,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,niqe,6.1628,True,1.6720956242526284
250,250,176,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,niqe,6.2962,True,1.2620629168098842
251,251,153,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,niqe,5.2045,False,1.2620629168098842
252,252,177,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,niqe,6.6821,True,0.7351471813818189
253,253,154,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,niqe,5.3148,False,0.7351471813818189
254,254,221,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,niqe,7.8657,True,5.631254274617324
255,255,198,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,niqe,6.3085,False,5.631254274617324
256,256,222,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,niqe,8.4455,True,5.047177799163194
257,257,199,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,niqe,6.8908,False,5.047177799163194
258,258,223,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,niqe,9.2465,True,3.798630757057096
259,259,200,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,niqe,7.9108,False,3.798630757057096
260,260,268,light_show_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4,niqe,11.05,True,4.461767916563401
261,261,244,light_show_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_light_show_25.mp4,niqe,7.657,False,4.461767916563401
262,262,269,light_show_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4,niqe,11.198,True,3.6384448974527994
263,263,245,light_show_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_light_show_30.mp4,niqe,7.9615,False,3.6384448974527994
264,264,270,light_show_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4,niqe,11.448,True,2.540259740678793
265,265,246,light_show_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_light_show_36.mp4,niqe,8.3972,False,2.540259740678793
266,266,292,mountain_dog_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_mountain_dog_31.mp4,niqe,7.725,False,2.28471397898669
267,267,316,mountain_dog_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_mountain_dog_31.mp4,niqe,8.8526,True,2.28471397898669
268,268,317,mountain_dog_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_mountain_dog_35.mp4,niqe,9.0116,True,1.83378496687532
269,269,293,mountain_dog_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_mountain_dog_35.mp4,niqe,7.9651,False,1.83378496687532
270,270,294,mountain_dog_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_mountain_dog_38.mp4,niqe,8.2496,False,1.1440304030700343
271,271,318,mountain_dog_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_mountain_dog_38.mp4,niqe,9.2195,True,1.1440304030700343
272,272,339,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_36.mp4,niqe,8.1733,False,4.111809630832434
273,273,361,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_36.mp4,niqe,8.7649,True,4.111809630832434
274,274,362,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_40.mp4,niqe,8.8042,True,3.393100826853356
275,275,340,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_40.mp4,niqe,8.1433,False,3.393100826853356
276,276,363,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_43.mp4,niqe,8.8672,True,2.180024295399664
277,277,341,pool_underwater_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_pool_underwater_43.mp4,niqe,8.1443,False,2.180024295399664
278,278,408,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_29.mp4,niqe,12.56,True,3.097160085630503
279,279,384,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_29.mp4,niqe,11.589,False,3.097160085630503
280,280,409,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_33.mp4,niqe,12.613,True,2.643136791048988
281,281,385,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_33.mp4,niqe,10.773,False,2.643136791048988
282,282,410,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_37.mp4,niqe,12.675,True,1.4414694797204912
283,283,386,pumba_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_pumba_37.mp4,niqe,10.432,False,1.4414694797204912
284,284,36,tourist_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_tourist_27.mp4,niqe,6.4682,True,2.9600022918495914
285,285,12,tourist_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_tourist_27.mp4,niqe,5.2839,False,2.9600022918495914
286,286,13,tourist_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_tourist_32.mp4,niqe,5.3086,False,2.3516483710336806
287,287,37,tourist_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_tourist_32.mp4,niqe,6.5191,True,2.3516483710336806
288,288,14,tourist_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_tourist_38.mp4,niqe,5.3429,False,1.4464867429518296
289,289,38,tourist_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_tourist_38.mp4,niqe,6.6062,True,1.4464867429518296
290,290,81,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_38.mp4,niqe,5.9442,True,5.211766276001176
291,291,59,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_38.mp4,niqe,4.597,False,5.211766276001176
292,292,60,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_42.mp4,niqe,5.0398,False,4.443043865326779
293,293,82,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_42.mp4,niqe,6.3925,True,4.443043865326779
294,294,61,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_46.mp4,niqe,5.7318,False,2.841769249748518
295,295,83,winter_riding_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_winter_riding_46.mp4,niqe,7.1053,True,2.841769249748518
296,296,435,blue_hair_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_blue_hair_45.mp4,niqe,8.4344,False,5.541520546818917
297,297,459,blue_hair_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_blue_hair_45.mp4,niqe,10.298,True,5.541520546818917
298,298,460,blue_hair_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_blue_hair_54.mp4,niqe,10.516,True,4.528711020730032
299,299,436,blue_hair_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_blue_hair_54.mp4,niqe,8.8193,False,4.528711020730032
300,300,461,blue_hair_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_blue_hair_62.mp4,niqe,10.667,True,3.1366945348370097
301,301,437,blue_hair_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_blue_hair_62.mp4,niqe,9.0654,False,3.1366945348370097
302,302,131,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53.mp4,niqe,9.4132,True,3.428521528794996
303,303,107,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53.mp4,niqe,8.0035,False,3.428521528794996
304,304,108,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61.mp4,niqe,7.8788,False,1.8690413135943564
305,305,132,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61.mp4,niqe,9.4216,True,1.8690413135943564
306,306,133,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63.mp4,niqe,9.385,True,1.1787658059386974
307,307,109,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63.mp4,niqe,7.8494,False,1.1787658059386974
308,308,155,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,niqe,5.3817,False,1.1886798531174143
309,309,178,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,niqe,6.2407,True,1.1886798531174143
310,310,179,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,niqe,6.5778,True,0.2374986171037001
311,311,156,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,niqe,5.566,False,0.2374986171037001
312,312,224,happy_dog_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4,niqe,7.9654,True,5.304836070525108
313,313,201,happy_dog_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4,niqe,6.6221,False,5.304836070525108
314,314,225,happy_dog_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4,niqe,8.5924,True,3.965625546673695
315,315,202,happy_dog_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4,niqe,7.3482,False,3.965625546673695
316,316,247,light_show_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4,niqe,7.7707,False,4.32174023992857
317,317,271,light_show_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_light_show_40.mp4,niqe,11.111,True,4.32174023992857
318,318,272,light_show_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4,niqe,11.332,True,3.805051255765068
319,319,248,light_show_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_light_show_49.mp4,niqe,8.2245,False,3.805051255765068
320,320,249,light_show_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4,niqe,8.7942,False,2.285218861777734
321,321,273,light_show_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_light_show_59.mp4,niqe,11.645,True,2.285218861777734
322,322,319,mountain_dog_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_mountain_dog_53.mp4,niqe,8.8956,True,1.9865801423481209
323,323,295,mountain_dog_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_mountain_dog_53.mp4,niqe,7.9438,False,1.9865801423481209
324,324,320,mountain_dog_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_mountain_dog_59.mp4,niqe,9.1375,True,1.358473166098105
325,325,296,mountain_dog_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_mountain_dog_59.mp4,niqe,8.2667,False,1.358473166098105
326,326,321,mountain_dog_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_mountain_dog_63.mp4,niqe,9.54,True,0.4175091968946662
327,327,297,mountain_dog_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_mountain_dog_63.mp4,niqe,8.6335,False,0.4175091968946662
328,328,364,pool_underwater_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_pool_underwater_60.mp4,niqe,9.0181,True,3.719495971618657
329,329,342,pool_underwater_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_pool_underwater_60.mp4,niqe,8.6445,False,3.719495971618657
330,330,365,pool_underwater_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_pool_underwater_63.mp4,niqe,8.8506,True,3.0387643821390693
331,331,343,pool_underwater_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_pool_underwater_63.mp4,niqe,8.4207,False,3.0387643821390693
332,332,411,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_50.mp4,niqe,11.868,True,2.9114610057347625
333,333,387,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_50.mp4,niqe,9.941,False,2.9114610057347625
334,334,388,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_58.mp4,niqe,10.052,False,2.05548236159246
335,335,412,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_58.mp4,niqe,12.096,True,2.05548236159246
336,336,389,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_62.mp4,niqe,10.049,False,0.5678506031668848
337,337,413,pumba_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_pumba_62.mp4,niqe,12.162,True,0.5678506031668848
338,338,39,tourist_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_tourist_47.mp4,niqe,6.4724,True,2.702250790891464
339,339,15,tourist_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_tourist_47.mp4,niqe,5.2806,False,2.702250790891464
340,340,16,tourist_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_tourist_57.mp4,niqe,5.267,False,1.9017618104993743
341,341,40,tourist_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_tourist_57.mp4,niqe,6.4537,True,1.9017618104993743
342,342,41,tourist_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_tourist_63.mp4,niqe,6.6198,True,0.6551260773318486
343,343,17,tourist_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_tourist_63.mp4,niqe,5.3814,False,0.6551260773318486
344,344,84,winter_riding_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_winter_riding_62.mp4,niqe,6.4663,True,4.910935206282724
345,345,62,winter_riding_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_winter_riding_62.mp4,niqe,5.2879,False,4.910935206282724
346,346,85,winter_riding_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_winter_riding_63.mp4,niqe,6.5335,True,4.217130426480109
347,347,63,winter_riding_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_winter_riding_63.mp4,niqe,5.3772,False,4.217130426480109
348,348,462,blue_hair_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_blue_hair_31.mp4,niqe,11.009,True,4.625323443676742
349,349,438,blue_hair_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_blue_hair_31.mp4,niqe,9.2023,False,4.625323443676742
350,350,463,blue_hair_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_blue_hair_36.mp4,niqe,10.982,True,3.185055091647364
351,351,439,blue_hair_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_blue_hair_36.mp4,niqe,9.3146,False,3.185055091647364
352,352,440,blue_hair_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_blue_hair_44.mp4,niqe,9.3216,False,0.0
353,353,464,blue_hair_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_blue_hair_44.mp4,niqe,10.734,True,0.0
354,354,134,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30.mp4,niqe,9.7179,True,3.838110902032029
355,355,110,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30.mp4,niqe,8.3076,False,3.838110902032029
356,356,135,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35.mp4,niqe,10.056,True,1.8926543897040995
357,357,111,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35.mp4,niqe,8.5177,False,1.8926543897040995
358,358,136,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41.mp4,niqe,10.413,True,0.0
359,359,112,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41.mp4,niqe,8.7577,False,0.0
360,360,157,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,niqe,5.988,False,1.462190775471651
361,361,180,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,niqe,6.8214,True,1.462190775471651
362,362,158,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,niqe,6.0099,False,0.7799539298883944
363,363,181,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,niqe,7.0366,True,0.7799539298883944
364,364,182,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,niqe,7.7113,True,0.0
365,365,159,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,niqe,6.1923,False,0.0
366,366,226,happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_32.mp4,niqe,8.764,True,5.088245954822568
367,367,203,happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_32.mp4,niqe,7.2382,False,5.088245954822568
368,368,204,happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_38.mp4,niqe,8.1919,False,2.5667030902273518
369,369,227,happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_38.mp4,niqe,9.5483,True,2.5667030902273518
370,370,205,happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_48.mp4,niqe,9.2746,False,0.0
371,371,228,happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_48.mp4,niqe,10.227,True,0.0
372,372,274,light_show_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_light_show_26.mp4,niqe,11.702,True,4.053938392154088
373,373,250,light_show_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_light_show_26.mp4,niqe,8.434,False,4.053938392154088
374,374,275,light_show_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_light_show_31.mp4,niqe,11.851,True,2.885475263638515
375,375,251,light_show_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_light_show_31.mp4,niqe,8.798,False,2.885475263638515
376,376,276,light_show_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_light_show_38.mp4,niqe,11.938,True,0.0
377,377,252,light_show_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_light_show_38.mp4,niqe,9.0885,False,0.0
378,378,298,mountain_dog_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_mountain_dog_32.mp4,niqe,8.5684,False,1.781014104055952
379,379,322,mountain_dog_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_mountain_dog_32.mp4,niqe,9.2712,True,1.781014104055952
380,380,323,mountain_dog_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_mountain_dog_34.mp4,niqe,9.7339,True,1.4480469127723332
381,381,299,mountain_dog_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_mountain_dog_34.mp4,niqe,8.847,False,1.4480469127723332
382,382,300,mountain_dog_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_mountain_dog_37.mp4,niqe,9.665,False,0.0
383,383,324,mountain_dog_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_mountain_dog_37.mp4,niqe,10.808,True,0.0
384,384,366,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_35.mp4,niqe,9.0312,True,3.668365881859909
385,385,344,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_35.mp4,niqe,8.7191,False,3.668365881859909
386,386,345,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_39.mp4,niqe,8.9948,False,1.8044571894740733
387,387,367,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_39.mp4,niqe,9.8962,True,1.8044571894740733
388,388,368,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_42.mp4,niqe,10.82,True,0.0
389,389,346,pool_underwater_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_pool_underwater_42.mp4,niqe,9.647,False,0.0
390,390,390,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_31.mp4,niqe,10.294,False,2.71717967227526
391,391,414,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_31.mp4,niqe,12.212,True,2.71717967227526
392,392,415,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_34.mp4,niqe,11.66,True,1.7527890692276804
393,393,391,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_34.mp4,niqe,10.23,False,1.7527890692276804
394,394,416,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_38.mp4,niqe,11.948,True,0.0
395,395,392,pumba_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_pumba_38.mp4,niqe,10.707,False,0.0
396,396,18,tourist_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_tourist_25.mp4,niqe,5.4993,False,2.797675080920031
397,397,42,tourist_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_tourist_25.mp4,niqe,6.7556,True,2.797675080920031
398,398,43,tourist_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_tourist_31.mp4,niqe,6.9261,True,1.971530111670201
399,399,19,tourist_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_tourist_31.mp4,niqe,5.6011,False,1.971530111670201
400,400,44,tourist_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_tourist_37.mp4,niqe,7.4313,True,0.0
401,401,20,tourist_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_tourist_37.mp4,niqe,5.8312,False,0.0
402,402,86,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_35.mp4,niqe,7.1675,True,4.7206459997597525
403,403,64,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_35.mp4,niqe,5.4969,False,4.7206459997597525
404,404,87,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_40.mp4,niqe,8.2509,True,2.357304249553178
405,405,65,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_40.mp4,niqe,6.3331,False,2.357304249553178
406,406,66,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_45.mp4,niqe,7.1193,False,0.0
407,407,88,winter_riding_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_winter_riding_45.mp4,niqe,9.3899,True,0.0
408,408,441,blue_hair_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_blue_hair_28.mp4,niqe,8.4612,False,5.296594121085692
409,409,465,blue_hair_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_blue_hair_28.mp4,niqe,10.528,True,5.296594121085692
410,410,442,blue_hair_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_blue_hair_32.mp4,niqe,8.6826,False,5.429375574189711
411,411,466,blue_hair_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_blue_hair_32.mp4,niqe,10.648,True,5.429375574189711
412,412,443,blue_hair_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_blue_hair_37.mp4,niqe,8.948,False,4.502431206238002
413,413,467,blue_hair_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_blue_hair_37.mp4,niqe,10.846,True,4.502431206238002
414,414,137,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30.mp4,niqe,9.8961,True,4.777004404100672
415,415,113,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30.mp4,niqe,9.0068,False,4.777004404100672
416,416,114,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35.mp4,niqe,8.5772,False,3.7253738021190266
417,417,138,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35.mp4,niqe,9.8641,True,3.7253738021190266
418,418,139,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40.mp4,niqe,10.062,True,2.279988939007191
419,419,115,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40.mp4,niqe,8.4302,False,2.279988939007191
420,420,183,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,niqe,6.3804,True,2.179232807804439
421,421,160,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,niqe,5.5292,False,2.179232807804439
422,422,161,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,niqe,5.422,False,1.8848235937821904
423,423,184,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,niqe,6.4789,True,1.8848235937821904
424,424,162,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,niqe,5.2559,False,1.744360648331075
425,425,185,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,niqe,6.5552,True,1.744360648331075
426,426,206,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,niqe,6.1301,False,5.712982031468735
427,427,229,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,niqe,7.6699,True,5.712982031468735
428,428,207,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_36.mp4,niqe,6.6764,False,5.138432239464729
429,429,230,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_36.mp4,niqe,8.1984,True,5.138432239464729
430,430,208,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_41.mp4,niqe,7.5315,False,3.6136078560565865
431,431,231,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_41.mp4,niqe,9.0331,True,3.6136078560565865
432,432,253,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_24.mp4,niqe,7.6177,False,4.337436926132175
433,433,277,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_24.mp4,niqe,11.075,True,4.337436926132175
434,434,254,light_show_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_light_show_29.mp4,niqe,7.8583,False,4.425079543233946
