Reference;Distorted;Metric;Metric_val;Mask;Subjective
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_blue_hair_38.mp4;vmaf;84.046;False;5.66340286203501
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v1_mv_offline_2k_v1_blue_hair_43.mp4;vmaf;71.77;False;5.243526334400184
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_blue_hair_33.mp4;vmaf;97.889;False;6.346977572482853
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_blue_hair_39.mp4;vmaf;89.477;False;6.177970683278712
blue_hair_1920x1080_30.yuv;enc_res_kingsoft_v2_mv_offline_2k_blue_hair_45.mp4;vmaf;76.886;False;5.417861161606206
blue_hair_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_blue_hair_40.mp4;vmaf;94.755;False;5.5305848584583055
blue_hair_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_blue_hair_48.mp4;vmaf;84.64;False;5.4081835197032735
blue_hair_1920x1080_30.yuv;enc_res_svt_av1_mv_offline_2k_blue_hair_58.mp4;vmaf;67.975;False;4.723917251086838
blue_hair_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_blue_hair_28.mp4;vmaf;88.973;False;5.579203281635387
blue_hair_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_blue_hair_33.mp4;vmaf;74.564;False;5.108962307167965
blue_hair_1920x1080_30.yuv;enc_res_svt_hevc_mv_offline_2k_blue_hair_38.mp4;vmaf;59.153;False;3.893108075587005
blue_hair_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_blue_hair_45.mp4;vmaf;89.051;False;5.541520546818917
blue_hair_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_blue_hair_54.mp4;vmaf;76.095;False;4.528711020730032
blue_hair_1920x1080_30.yuv;enc_res_svt_vp9_mv_offline_2k_blue_hair_62.mp4;vmaf;59.594;False;3.1366945348370097
blue_hair_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_blue_hair_31.mp4;vmaf;80.475;False;4.625323443676742
blue_hair_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_blue_hair_36.mp4;vmaf;61.043;False;3.185055091647364
blue_hair_1920x1080_30.yuv;enc_res_x264_mv_offline_2k_blue_hair_44.mp4;vmaf;29.47;False;0.0
blue_hair_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_blue_hair_28.mp4;vmaf;94.384;False;5.296594121085692
blue_hair_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_blue_hair_32.mp4;vmaf;84.577;False;5.429375574189711
blue_hair_1920x1080_30.yuv;enc_res_x265_mv_offline_2k_blue_hair_37.mp4;vmaf;68.938;False;4.502431206238002
