Reference,Distorted,Metric,Metric_val,Mask
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4,vmaf,88.83,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_39.mp4,vmaf,77.884,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4,vmaf,63.714,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4,vmaf,89.449,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4,vmaf,81.589,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4,vmaf,68.191,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_kingsoft_v3_mv_offline_2k_boys_29.mp4,vmaf,91.929,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_kingsoft_v3_mv_offline_2k_boys_34.mp4,vmaf,81.449,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_kingsoft_v3_mv_offline_2k_boys_39.mp4,vmaf,64.714,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_svt_av1_mv_offline_2k_boys_44.mp4,vmaf,88.972,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_svt_av1_mv_offline_2k_boys_54.mp4,vmaf,77.396,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_svt_av1_mv_offline_2k_boys_62.mp4,vmaf,60.883,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_svt_hevc_mv_offline_2k_boys_31.mp4,vmaf,82.447,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_svt_hevc_mv_offline_2k_boys_36.mp4,vmaf,67.69,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_svt_hevc_mv_offline_2k_boys_40.mp4,vmaf,54.514,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_svt_vp9_mv_offline_2k_boys_53.mp4,vmaf,77.624,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_svt_vp9_mv_offline_2k_boys_61.mp4,vmaf,62.963,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_svt_vp9_mv_offline_2k_boys_63.mp4,vmaf,55.152,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_x264_mv_offline_2k_boys_30.mp4,vmaf,80.988,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_x264_mv_offline_2k_boys_35.mp4,vmaf,63.519,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_x264_mv_offline_2k_boys_41.mp4,vmaf,39.231,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_x265_mv_offline_2k_boys_35.mp4,vmaf,81.109,True
enc_res_x265_mv_offline_2k_boys_30.mp4,enc_res_x265_mv_offline_2k_boys_40.mp4,vmaf,62.473,True
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35.mp4,psnr,30.184,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_38.mp4,psnr,29.565,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_40.mp4,psnr,28.973,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_33.mp4,psnr,28.588,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_36.mp4,psnr,28.157,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_39.mp4,psnr,27.671,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v3_mv_offline_2k_game_streamer_32.mp4,psnr,30.469,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v3_mv_offline_2k_game_streamer_34.mp4,psnr,29.588,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_kingsoft_v3_mv_offline_2k_game_streamer_36.mp4,psnr,28.539,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_54.mp4,psnr,30.234,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_60.mp4,psnr,29.285,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_av1_mv_offline_2k_game_streamer_63.mp4,psnr,28.156,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,psnr,29.662,False
enc_res_x265_mv_offline_2k_game_streamer_33.mp4,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,psnr,28.865,False
