Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
Reference,Distorted,Metric,Metric_val,Mask
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_kingsoft_v3_mv_offline_2k_happy_dog_40.mp4,psnr,36.547,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4,psnr,41.078,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4,psnr,39.622,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4,psnr,38.083,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,psnr,40.277,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,psnr,38.428,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,psnr,36.033,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4,psnr,39.742,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4,psnr,37.372,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_32.mp4,psnr,39.191,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_38.mp4,psnr,35.778,True
enc_res_x265_mv_offline_2k_happy_dog_31.mp4,enc_res_x264_mv_offline_2k_happy_dog_48.mp4,psnr,30.254,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_29.mp4,psnr,47.613,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_34.mp4,psnr,46.41,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_light_show_40.mp4,psnr,44.497,True
enc_res_x265_mv_offline_2k_light_show_24.mp4,enc_res_kingsoft_v2_mv_offline_2k_light_show_29.mp4,psnr,41.308,True
