Reference,Distorted,Metric,Metric_val,Mask
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_x265_mv_offline_2k_tourist_35.mp4,vmaf,76.082,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_winter_riding_42.mp4,vmaf,71.785,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_winter_riding_46.mp4,vmaf,58.477,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_winter_riding_51.mp4,vmaf,53.132,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v2_mv_offline_2k_winter_riding_44.mp4,vmaf,75.819,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v2_mv_offline_2k_winter_riding_50.mp4,vmaf,64.177,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v2_mv_offline_2k_winter_riding_51.mp4,vmaf,63.512,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v3_mv_offline_2k_winter_riding_33.mp4,vmaf,74.548,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v3_mv_offline_2k_winter_riding_37.mp4,vmaf,60.364,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v3_mv_offline_2k_winter_riding_41.mp4,vmaf,43.063,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_av1_mv_offline_2k_winter_riding_61.mp4,vmaf,70.918,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_av1_mv_offline_2k_winter_riding_63.mp4,vmaf,62.728,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_hevc_mv_offline_2k_winter_riding_38.mp4,vmaf,66.455,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_hevc_mv_offline_2k_winter_riding_42.mp4,vmaf,52.98,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_hevc_mv_offline_2k_winter_riding_46.mp4,vmaf,39.72,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_vp9_mv_offline_2k_winter_riding_62.mp4,vmaf,65.457,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_vp9_mv_offline_2k_winter_riding_63.mp4,vmaf,60.701,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_x264_mv_offline_2k_winter_riding_35.mp4,vmaf,65.595,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_x264_mv_offline_2k_winter_riding_40.mp4,vmaf,40.472,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_x264_mv_offline_2k_winter_riding_45.mp4,vmaf,21.283,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_x265_mv_offline_2k_winter_riding_41.mp4,vmaf,60.803,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_x265_mv_offline_2k_winter_riding_46.mp4,vmaf,42.599,False
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_winter_riding_42.mp4,vmaf,72.153,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_winter_riding_46.mp4,vmaf,58.865,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_winter_riding_51.mp4,vmaf,53.292,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v2_mv_offline_2k_winter_riding_44.mp4,vmaf,76.263,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v2_mv_offline_2k_winter_riding_50.mp4,vmaf,64.531,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v2_mv_offline_2k_winter_riding_51.mp4,vmaf,63.82,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v3_mv_offline_2k_winter_riding_33.mp4,vmaf,74.87,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v3_mv_offline_2k_winter_riding_37.mp4,vmaf,60.726,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_kingsoft_v3_mv_offline_2k_winter_riding_41.mp4,vmaf,43.451,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_av1_mv_offline_2k_winter_riding_61.mp4,vmaf,71.299,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_av1_mv_offline_2k_winter_riding_63.mp4,vmaf,63.164,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_hevc_mv_offline_2k_winter_riding_38.mp4,vmaf,66.855,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_hevc_mv_offline_2k_winter_riding_42.mp4,vmaf,53.433,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_hevc_mv_offline_2k_winter_riding_46.mp4,vmaf,40.118,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_vp9_mv_offline_2k_winter_riding_62.mp4,vmaf,65.828,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_svt_vp9_mv_offline_2k_winter_riding_63.mp4,vmaf,61.096,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_x264_mv_offline_2k_winter_riding_35.mp4,vmaf,65.999,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_x264_mv_offline_2k_winter_riding_40.mp4,vmaf,40.84,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_x264_mv_offline_2k_winter_riding_45.mp4,vmaf,21.45,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_x265_mv_offline_2k_winter_riding_41.mp4,vmaf,61.274,True
enc_res_x265_mv_offline_2k_winter_riding_37.mp4,enc_res_x265_mv_offline_2k_winter_riding_46.mp4,vmaf,42.904,True
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_30.mp4,psnr,40.544,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_35.mp4,psnr,39.133,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v1_mv_offline_2k_v1_tourist_41.mp4,psnr,36.679,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v2_mv_offline_2k_tourist_33.mp4,psnr,32.715,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v2_mv_offline_2k_tourist_39.mp4,psnr,32.577,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v2_mv_offline_2k_tourist_45.mp4,psnr,32.206,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v3_mv_offline_2k_tourist_26.mp4,psnr,40.879,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v3_mv_offline_2k_tourist_30.mp4,psnr,39.247,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_kingsoft_v3_mv_offline_2k_tourist_35.mp4,psnr,36.415,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_av1_mv_offline_2k_tourist_40.mp4,psnr,40.497,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_av1_mv_offline_2k_tourist_50.mp4,psnr,38.844,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_av1_mv_offline_2k_tourist_58.mp4,psnr,36.946,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_hevc_mv_offline_2k_tourist_27.mp4,psnr,40.523,False
enc_res_x265_mv_offline_2k_tourist_26.mp4,enc_res_svt_hevc_mv_offline_2k_tourist_32.mp4,psnr,38.2,False
