,Reference,Distorted,Metric,Metric_val,Mask,Subjective
235,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63.mp4,ssim,0.819,True,1.1787658059386974
236,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30.mp4,ssim,0.9118,True,3.838110902032029
237,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35.mp4,ssim,0.8513,True,1.8926543897040995
238,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41.mp4,ssim,0.7595,True,0.0
239,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30.mp4,ssim,0.9482,True,4.777004404100672
240,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35.mp4,ssim,0.9148,True,3.7253738021190266
241,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40.mp4,ssim,0.8665,True,2.279988939007191
242,boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4,vmaf,90.21,False,4.256369173647472
244,boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4,vmaf,61.158,False,2.413392476577415
245,boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4,vmaf,92.035,False,5.206694116333419
246,boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4,vmaf,81.108,False,4.583674168014015
247,boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4,vmaf,66.013,False,3.0368390144204147
251,boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44.mp4,vmaf,90.522,False,4.707687281577879
252,boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54.mp4,vmaf,75.827,False,3.588929372315943
253,boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62.mp4,vmaf,58.396,False,2.01268752783576
254,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31.mp4,vmaf,81.265,False,4.168053059852595
255,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36.mp4,vmaf,65.374,False,2.8878827876980804
256,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40.mp4,vmaf,52.247,False,1.6238055834388052
257,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53.mp4,vmaf,76.969,False,3.428521528794996
258,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61.mp4,vmaf,61.185,False,1.8690413135943564
259,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63.mp4,vmaf,53.344,False,1.1787658059386974
260,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30.mp4,vmaf,81.303,False,3.838110902032029
261,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35.mp4,vmaf,61.742,False,1.8926543897040995
262,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41.mp4,vmaf,37.714,False,0.0
263,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30.mp4,vmaf,91.799,False,4.777004404100672
264,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35.mp4,vmaf,77.237,False,3.7253738021190266
265,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40.mp4,vmaf,59.112,False,2.279988939007191
266,boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_33.mp4,vmaf,90.32,True,4.256369173647472
268,boys_1920x1080_25.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_boys_44.mp4,vmaf,61.369,True,2.413392476577415
269,boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_32.mp4,vmaf,92.027,True,5.206694116333419
270,boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_38.mp4,vmaf,81.182,True,4.583674168014015
271,boys_1920x1080_25.yuv,enc_res_kingsoft_v2_mv_offline_2k_boys_44.mp4,vmaf,66.142,True,3.0368390144204147
275,boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_44.mp4,vmaf,90.63,True,4.707687281577879
276,boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_54.mp4,vmaf,76.001,True,3.588929372315943
277,boys_1920x1080_25.yuv,enc_res_svt_av1_mv_offline_2k_boys_62.mp4,vmaf,58.595,True,2.01268752783576
278,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_31.mp4,vmaf,81.417,True,4.168053059852595
279,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_36.mp4,vmaf,65.545,True,2.8878827876980804
280,boys_1920x1080_25.yuv,enc_res_svt_hevc_mv_offline_2k_boys_40.mp4,vmaf,52.374,True,1.6238055834388052
281,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_53.mp4,vmaf,77.102,True,3.428521528794996
282,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_61.mp4,vmaf,61.326,True,1.8690413135943564
283,boys_1920x1080_25.yuv,enc_res_svt_vp9_mv_offline_2k_boys_63.mp4,vmaf,53.437,True,1.1787658059386974
284,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_30.mp4,vmaf,81.452,True,3.838110902032029
285,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_35.mp4,vmaf,61.963,True,1.8926543897040995
286,boys_1920x1080_25.yuv,enc_res_x264_mv_offline_2k_boys_41.mp4,vmaf,37.798,True,0.0
287,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_30.mp4,vmaf,91.888,True,4.777004404100672
288,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_35.mp4,vmaf,77.414,True,3.7253738021190266
289,boys_1920x1080_25.yuv,enc_res_x265_mv_offline_2k_boys_40.mp4,vmaf,59.34,True,2.279988939007191
290,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35.mp4,psnr,29.049,False,2.2617954164211453
291,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_38.mp4,psnr,27.768,False,2.087587413660723
292,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_40.mp4,psnr,27.066,False,1.6196787278474123
293,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_33.mp4,psnr,27.186,False,3.42309942969763
294,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_36.mp4,psnr,26.53,False,3.091838809536726
295,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_39.mp4,psnr,25.966,False,2.889996891814178
299,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_54.mp4,psnr,29.103,False,2.302250830294941
300,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_60.mp4,psnr,27.561,False,1.3644043762240956
301,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_63.mp4,psnr,26.362,False,0.4990683681939778
302,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,psnr,28.264,False,1.6720956242526284
303,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,psnr,27.204,False,1.2620629168098842
304,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,psnr,25.871,False,0.7351471813818189
305,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,psnr,27.284,False,1.1886798531174143
306,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,psnr,26.118,False,0.2374986171037001
307,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,psnr,28.604,False,1.462190775471651
308,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,psnr,27.11,False,0.7799539298883944
309,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,psnr,25.973,False,0.0
310,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,psnr,29.777,False,2.179232807804439
311,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,psnr,28.176,False,1.8848235937821904
312,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,psnr,26.815,False,1.744360648331075
313,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35.mp4,psnr,33.572,True,2.2617954164211453
314,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_38.mp4,psnr,32.311,True,2.087587413660723
315,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_40.mp4,psnr,31.626,True,1.6196787278474123
316,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_33.mp4,psnr,31.917,True,3.42309942969763
317,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_36.mp4,psnr,31.246,True,3.091838809536726
318,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_39.mp4,psnr,30.677,True,2.889996891814178
322,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_54.mp4,psnr,33.538,True,2.302250830294941
323,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_60.mp4,psnr,32.061,True,1.3644043762240956
324,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_63.mp4,psnr,30.937,True,0.4990683681939778
325,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,psnr,32.735,True,1.6720956242526284
326,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,psnr,31.754,True,1.2620629168098842
327,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,psnr,30.498,True,0.7351471813818189
328,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,psnr,31.825,True,1.1886798531174143
329,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,psnr,30.719,True,0.2374986171037001
330,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,psnr,32.944,True,1.462190775471651
331,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,psnr,31.564,True,0.7799539298883944
332,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,psnr,30.523,True,0.0
333,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,psnr,34.17,True,2.179232807804439
334,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,psnr,32.648,True,1.8848235937821904
335,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,psnr,31.387,True,1.744360648331075
336,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35.mp4,ssim,0.7786,False,2.2617954164211453
337,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_38.mp4,ssim,0.7021,False,2.087587413660723
338,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_40.mp4,ssim,0.6489,False,1.6196787278474123
339,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_33.mp4,ssim,0.6493,False,3.42309942969763
340,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_36.mp4,ssim,0.5901,False,3.091838809536726
341,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_39.mp4,ssim,0.5298,False,2.889996891814178
345,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_54.mp4,ssim,0.7785,False,2.302250830294941
346,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_60.mp4,ssim,0.6887,False,1.3644043762240956
347,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_63.mp4,ssim,0.583,False,0.4990683681939778
348,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,ssim,0.7431,False,1.6720956242526284
349,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,ssim,0.6632,False,1.2620629168098842
350,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,ssim,0.5225,False,0.7351471813818189
351,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,ssim,0.6725,False,1.1886798531174143
352,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,ssim,0.5697,False,0.2374986171037001
353,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,ssim,0.7837,False,1.462190775471651
354,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,ssim,0.6779,False,0.7799539298883944
355,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,ssim,0.5483,False,0.0
356,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,ssim,0.8216,False,2.179232807804439
357,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,ssim,0.74,False,1.8848235937821904
358,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,ssim,0.6289,False,1.744360648331075
359,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35.mp4,ssim,0.778,True,2.2617954164211453
360,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_38.mp4,ssim,0.7016,True,2.087587413660723
361,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_40.mp4,ssim,0.6489,True,1.6196787278474123
362,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_33.mp4,ssim,0.6529,True,3.42309942969763
363,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_36.mp4,ssim,0.5939,True,3.091838809536726
364,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_39.mp4,ssim,0.5343,True,2.889996891814178
368,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_54.mp4,ssim,0.7767,True,2.302250830294941
369,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_60.mp4,ssim,0.6873,True,1.3644043762240956
370,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_63.mp4,ssim,0.5841,True,0.4990683681939778
371,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,ssim,0.7412,True,1.6720956242526284
372,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,ssim,0.663,True,1.2620629168098842
373,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,ssim,0.5258,True,0.7351471813818189
374,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,ssim,0.6721,True,1.1886798531174143
375,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,ssim,0.5717,True,0.2374986171037001
376,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,ssim,0.7805,True,1.462190775471651
377,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,ssim,0.6762,True,0.7799539298883944
378,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,ssim,0.5503,True,0.0
379,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,ssim,0.819,True,2.179232807804439
380,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,ssim,0.7377,True,1.8848235937821904
381,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,ssim,0.6289,True,1.744360648331075
382,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35.mp4,vmaf,83.294,False,2.2617954164211453
383,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_38.mp4,vmaf,79.49,False,2.087587413660723
384,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_40.mp4,vmaf,76.914,False,1.6196787278474123
385,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_33.mp4,vmaf,92.072,False,3.42309942969763
386,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_36.mp4,vmaf,89.161,False,3.091838809536726
387,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_39.mp4,vmaf,85.943,False,2.889996891814178
391,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_54.mp4,vmaf,83.058,False,2.302250830294941
392,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_60.mp4,vmaf,77.83,False,1.3644043762240956
393,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_63.mp4,vmaf,72.561,False,0.4990683681939778
394,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,vmaf,79.939,False,1.6720956242526284
395,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,vmaf,76.65,False,1.2620629168098842
396,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,vmaf,71.238,False,0.7351471813818189
397,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,vmaf,77.612,False,1.1886798531174143
398,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,vmaf,72.208,False,0.2374986171037001
399,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,vmaf,79.404,False,1.462190775471651
400,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,vmaf,74.93,False,0.7799539298883944
401,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,vmaf,70.738,False,0.0
402,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,vmaf,84.28,False,2.179232807804439
403,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,vmaf,80.335,False,1.8848235937821904
404,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,vmaf,76.805,False,1.744360648331075
405,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_35.mp4,vmaf,82.892,True,2.2617954164211453
406,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_38.mp4,vmaf,78.891,True,2.087587413660723
407,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_game_streamer_40.mp4,vmaf,76.119,True,1.6196787278474123
408,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_33.mp4,vmaf,92.06,True,3.42309942969763
409,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_36.mp4,vmaf,89.009,True,3.091838809536726
410,game_streamer_1920x1080_30.yuv,enc_res_kingsoft_v2_mv_offline_2k_game_streamer_39.mp4,vmaf,85.6,True,2.889996891814178
414,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_54.mp4,vmaf,82.505,True,2.302250830294941
415,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_60.mp4,vmaf,77.01,True,1.3644043762240956
416,game_streamer_1920x1080_30.yuv,enc_res_svt_av1_mv_offline_2k_game_streamer_63.mp4,vmaf,71.6,True,0.4990683681939778
417,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_34.mp4,vmaf,79.323,True,1.6720956242526284
418,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_36.mp4,vmaf,75.943,True,1.2620629168098842
419,game_streamer_1920x1080_30.yuv,enc_res_svt_hevc_mv_offline_2k_game_streamer_39.mp4,vmaf,70.443,True,0.7351471813818189
420,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_60.mp4,vmaf,76.809,True,1.1886798531174143
421,game_streamer_1920x1080_30.yuv,enc_res_svt_vp9_mv_offline_2k_game_streamer_63.mp4,vmaf,71.309,True,0.2374986171037001
422,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_32.mp4,vmaf,78.382,True,1.462190775471651
423,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_34.mp4,vmaf,73.646,True,0.7799539298883944
424,game_streamer_1920x1080_30.yuv,enc_res_x264_mv_offline_2k_game_streamer_36.mp4,vmaf,69.226,True,0.0
425,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_33.mp4,vmaf,83.85,True,2.179232807804439
426,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_35.mp4,vmaf,79.813,True,1.8848235937821904
427,game_streamer_1920x1080_30.yuv,enc_res_x265_mv_offline_2k_game_streamer_37.mp4,vmaf,76.166,True,1.744360648331075
428,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_36.mp4,psnr,36.8,False,5.686362388379153
429,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_42.mp4,psnr,34.114,False,4.968874392722927
430,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_47.mp4,psnr,31.84,False,4.273562604975009
431,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_40.mp4,psnr,34.036,False,6.306374806579198
432,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_45.mp4,psnr,32.769,False,5.69721475860444
433,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_50.mp4,psnr,31.235,False,4.513768049721605
437,happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4,psnr,36.552,False,5.7599814108709
438,happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4,psnr,34.248,False,4.993022458738913
439,happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4,psnr,32.707,False,4.323544281838306
440,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,psnr,35.439,False,5.631254274617324
441,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,psnr,33.07,False,5.047177799163194
442,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,psnr,30.836,False,3.798630757057096
443,happy_dog_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_happy_dog_56.mp4,psnr,34.804,False,5.304836070525108
444,happy_dog_1920x1080_60.yuv,enc_res_svt_vp9_mv_offline_2k_happy_dog_63.mp4,psnr,32.144,False,3.965625546673695
445,happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_32.mp4,psnr,33.766,False,5.088245954822568
446,happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_38.mp4,psnr,30.486,False,2.5667030902273518
447,happy_dog_1920x1080_60.yuv,enc_res_x264_mv_offline_2k_happy_dog_48.mp4,psnr,25.475,False,0.0
448,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_31.mp4,psnr,36.266,False,5.712982031468735
449,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_36.mp4,psnr,33.471,False,5.138432239464729
450,happy_dog_1920x1080_60.yuv,enc_res_x265_mv_offline_2k_happy_dog_41.mp4,psnr,31.021,False,3.6136078560565865
451,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_36.mp4,psnr,40.772,True,5.686362388379153
452,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_42.mp4,psnr,38.258,True,4.968874392722927
453,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v1_mv_offline_2k_v1_happy_dog_47.mp4,psnr,36.046,True,4.273562604975009
454,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_40.mp4,psnr,38.314,True,6.306374806579198
455,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_45.mp4,psnr,37.03,True,5.69721475860444
456,happy_dog_1920x1080_60.yuv,enc_res_kingsoft_v2_mv_offline_2k_happy_dog_50.mp4,psnr,35.51,True,4.513768049721605
460,happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_52.mp4,psnr,40.533,True,5.7599814108709
461,happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_60.mp4,psnr,38.356,True,4.993022458738913
462,happy_dog_1920x1080_60.yuv,enc_res_svt_av1_mv_offline_2k_happy_dog_63.mp4,psnr,36.839,True,4.323544281838306
463,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_33.mp4,psnr,39.479,True,5.631254274617324
464,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_38.mp4,psnr,37.227,True,5.047177799163194
465,happy_dog_1920x1080_60.yuv,enc_res_svt_hevc_mv_offline_2k_happy_dog_43.mp4,psnr,35.034,True,3.798630757057096
